eps1         u            sigma3        sigma3'       sigma1        sigma1'       p             q
[%]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa]         [kPa] 

0.2218      290.6210      400.1280      109.5070      522.7010      232.0800      150.3647      122.5730
0.2218      290.7500      400.1840      109.4340      522.8870      232.1370      150.3350      122.7030
0.2228      290.9010      400.2020      109.3010      522.9750      232.0740      150.2253      122.7730
0.2238      290.9710      400.1840      109.2130      523.0950      232.1240      150.1833      122.9110
0.2238      291.0960      400.1930      109.0970      523.2360      232.1400      150.1113      123.0430
0.2248      291.2130      400.1830      108.9700      523.3600      232.1470      150.0290      123.1770
0.2258      291.3200      400.2020      108.8820      523.5520      232.2320      149.9987      123.3500
0.2258      291.4230      400.1660      108.7430      523.7160      232.2930      149.9263      123.5500
0.2268      291.5440      400.2200      108.6760      523.8570      232.3130      149.8883      123.6370
0.2278      291.6540      400.2570      108.6030      523.9940      232.3400      149.8487      123.7370
0.2278      291.7790      400.2390      108.4600      524.1540      232.3750      149.7650      123.9150
0.2288      291.9010      400.1930      108.2920      524.3200      232.4190      149.6677      124.1270
0.2298      291.9890      400.1100      108.1210      524.4390      232.4500      149.5640      124.3290
0.2298      292.1280      400.1830      108.0550      524.5190      232.3910      149.5003      124.3360
0.2308      292.1910      400.1380      107.9470      524.6630      232.4720      149.4553      124.5250
0.2318      292.3120      400.2290      107.9170      524.8360      232.5240      149.4527      124.6070
0.2328      292.4330      400.2200      107.7870      524.9780      232.5450      149.3730      124.7580
0.2328      292.5440      400.2300      107.6860      525.1770      232.6330      149.3350      124.9470
0.2338      292.6650      400.1930      107.5280      525.2750      232.6100      149.2220      125.0820
0.2348      292.7640      400.2290      107.4650      525.4190      232.6550      149.1950      125.1900
0.2348      292.8670      400.2020      107.3350      525.6000      232.7330      149.1343      125.3980
0.2358      292.9850      400.2480      107.2630      525.7540      232.7690      149.0983      125.5060
0.2368      293.0880      400.1470      107.0590      525.8550      232.7670      148.9617      125.7080
0.2378      293.1690      400.1570      106.9880      525.9090      232.7400      148.9053      125.7520
0.2378      293.2820      400.3030      107.0210      526.0320      232.7500      148.9307      125.7290
0.2388      293.3850      400.2380      106.8530      526.2180      232.8330      148.8463      125.9800
0.2398      293.4920      400.2390      106.7470      526.3990      232.9070      148.8003      126.1600
0.2398      293.6280      400.2200      106.5920      526.5060      232.8780      148.6873      126.2860
0.2408      293.6980      400.2020      106.5040      526.6830      232.9850      148.6643      126.4810
0.2418      293.8230      400.2110      106.3880      526.7800      232.9570      148.5777      126.5690
0.2418      293.9180      400.1920      106.2740      526.9820      233.0640      148.5373      126.7900
0.2428      294.0070      400.2030      106.1960      527.1400      233.1330      148.5083      126.9370
0.2438      294.1130      400.1930      106.0800      527.2470      233.1340      148.4313      127.0540
0.2448      294.1980      400.2940      106.0960      527.3440      233.1460      148.4460      127.0500
0.2448      294.3300      400.2300      105.9000      527.4020      233.0720      148.2907      127.1720
0.2458      294.4030      400.1830      105.7800      527.6240      233.2210      148.2603      127.4410
0.2458      294.5140      400.2110      105.6970      527.7580      233.2440      148.2127      127.5470
0.2468      294.6530      400.1560      105.5030      527.9100      233.2570      148.0877      127.7540
0.2478      294.7420      400.2670      105.5250      528.0220      233.2800      148.1100      127.7550
0.2488      294.8300      400.1750      105.3450      528.1500      233.3200      148.0033      127.9750
0.2488      294.9000      400.2580      105.3580      528.3220      233.4220      148.0460      128.0640
0.2498      295.0470      400.1750      105.1280      528.4760      233.4290      147.8950      128.3010
0.2507      295.1280      400.3130      105.1850      528.5830      233.4550      147.9417      128.2700
0.2507      295.2190      400.2200      105.0010      528.7040      233.4850      147.8290      128.4840
0.2517      295.3150      400.1930      104.8780      528.8190      233.5040      147.7533      128.6260
0.2517      295.4290      400.1470      104.7180      528.9460      233.5170      147.6510      128.7990
0.2527      295.4840      400.2390      104.7550      529.1040      233.6200      147.7100      128.8650
0.2537      295.5870      400.2850      104.6980      529.2320      233.6450      147.6803      128.9470
0.2537      295.6790      400.2480      104.5690      529.3790      233.7000      147.6127      129.1310
0.2547      295.8180      400.2570      104.4390      529.4820      233.6640      147.5140      129.2250
0.2557      295.8920      400.2570      104.3650      529.6380      233.7460      147.4920      129.3810
0.2557      295.9880      400.1660      104.1780      529.8350      233.8470      147.4010      129.6690
0.2567      296.0610      400.2660      104.2050      529.9300      233.8690      147.4263      129.6640
0.2577      296.1570      400.2580      104.1010      530.0280      233.8710      147.3577      129.7700
0.2577      296.2850      400.2570      103.9720      530.1380      233.8530      147.2657      129.8810
0.2587      296.3220      400.2300      103.9080      530.2990      233.9770      147.2643      130.0690
0.2597      296.4070      400.2580      103.8510      530.4140      234.0070      147.2363      130.1560
0.2597      296.5090      400.2110      103.7020      530.5460      234.0370      147.1470      130.3350
0.2607      296.6230      400.2660      103.6430      530.6730      234.0500      147.1120      130.4070
0.2617      296.7040      400.2020      103.4980      530.7780      234.0740      147.0233      130.5760
0.2617      296.7920      400.1920      103.4000      531.0140      234.2220      147.0073      130.8220
0.2627      296.8950      400.1740      103.2790      531.0700      234.1750      146.9110      130.8960
0.2637      296.9650      400.1740      103.2090      531.1900      234.2250      146.8810      131.0160
0.2637      297.0640      400.2200      103.1560      531.3120      234.2480      146.8533      131.0920
0.2647      297.1340      400.2480      103.1140      531.3700      234.2360      146.8213      131.1220
0.2657      297.2450      400.2670      103.0220      531.5830      234.3380      146.7940      131.3160
0.2667      297.2890      400.1750      102.8860      531.7350      234.4460      146.7393      131.5600
0.2667      297.3920      400.2120      102.8200      531.8600      234.4680      146.7027      131.6480
0.2677      297.4870      400.2020      102.7150      531.9600      234.4730      146.6343      131.7580
0.2687      297.5640      400.2660      102.7020      532.0410      234.4770      146.6270      131.7750
0.2687      297.6750      400.2580      102.5830      532.2750      234.6000      146.5887      132.0170
0.2697      297.7440      400.2200      102.4760      532.4020      234.6580      146.5367      132.1820
0.2707      297.8110      400.2580      102.4470      532.5220      234.7110      146.5350      132.2640
0.2707      297.9100      400.2210      102.3110      532.6360      234.7260      146.4493      132.4150
0.2717      298.0050      400.2290      102.2240      532.7180      234.7130      146.3870      132.4890
0.2727      298.0940      400.1570      102.0630      532.9030      234.8090      146.3117      132.7460
0.2737      298.1670      400.2850      102.1180      532.9860      234.8190      146.3517      132.7010
0.2737      298.2330      400.2200      101.9870      533.1550      234.9220      146.2987      132.9350
0.2747      298.3660      400.2030      101.8370      533.3220      234.9560      146.2100      133.1190
0.2757      298.4100      400.2300      101.8200      533.4360      235.0260      146.2220      133.2060
0.2757      298.4720      400.2020      101.7300      533.5340      235.0620      146.1740      133.3320
0.2767      298.5930      400.1280      101.5350      533.6430      235.0500      146.0400      133.5150
0.2777      298.6410      400.2940      101.6530      533.7690      235.1280      146.1447      133.4750
0.2777      298.6960      400.1830      101.4870      533.9190      235.2230      146.0657      133.7360
0.2787      298.8100      400.2290      101.4190      534.0510      235.2410      146.0263      133.8220
0.2797      298.8800      400.1930      101.3130      534.1290      235.2490      145.9583      133.9360
0.2797      298.9460      400.2020      101.2560      534.2480      235.3020      145.9380      134.0460
